geonameid,name,asciiname,alternatenames,latitude,longitude,feature class,feature code,country code,cc2,admin1 code,admin2 code, admin3 code, admin4 code,population,elevation,dem,timezone,modification date 
2847690,Rheda-Wiedenbrück,Rheda-Wiedenbrueck,"Red-Videnbrjuk,Reda-Videnbrik,Reda-Videnbrjuk,Rheda-Wiedenbrueck,Rheda-Wiedenbrück,lei da-wei deng bu lu ke,rda-wydnbwrk,Ред-Виденбрюк,Реда-Виденбрик,Реда-Виденбрюк,Реда-Віденбрюк,ردا-ویدنبورک,რედა-ვიდენბრიუკი,雷达-维登布吕克",51.84967,8.30017,P,PPL,DE,NA,07,057,5754,5754028,46123,NA,72,Europe/Berlin,2015-09-04
2847736,Reutlingen,Reutlingen,"Rejtlingen,Reutlingen,Roitlingenas,Roitlinken,Rojtlingen,ZPP,loiteulling-gen,luo yi te lin gen,roitoringen,rwytlynghn,rwytlyngn,Ρόιτλιγκεν,Рейтлинген,Ройтлинген,Ройтлінген,Ројтлинген,רויטלינגן,رويتلينغن,روٹلنگن,ロイトリンゲン,罗伊特林根,로이틀링겐",48.49144,9.20427,P,PPLA3,DE,NA,01,084,8415,8415061,112627,NA,374,Europe/Berlin,2014-01-16
2848175,Renningen,Renningen,"Reningen,Renningen,lei ning gen,reningeni,rnynghn,rnyngn,Ренинген,Реннинген,Реннінген,Ռենինգեն,رنينغن,رنینگن,რენინგენი,雷宁根",48.76974,8.93871,P,PPL,DE,NA,01,081,8115,8115041,17442,NA,408,Europe/Berlin,2013-04-03
2848245,Rendsburg,Rendsburg,"Rendsborag,Rendsborg,Rendsbourg,Rendsburg,Rentsmpournk,lun ci bao,rndsbwrgh,rndzbrg,Ρέντσμπουργκ,Рендсбург,رندزبرگ,رندسبورغ,伦茨堡",54.30663,9.66313,P,PPLA3,DE,NA,10,00,1058,1058135,28323,NA,4,Europe/Berlin,2015-09-04
2848273,Remscheid,Remscheid,"Remsaint,Remsayd,Remscheid,Remseidas,Remshajd,Remşayd,Remšeidas,ZPN,lei mu sha yi de,lemsyaiteu,remshaidi,remushaito,rmshayd,rmsyyd,Ρέμσαϊντ,Ремшайд,Ремшајд,רמשייד,رمشايد,رمشاید,ریمشیڈ,რემშაიდი,レムシャイト,雷姆沙伊德,렘샤이트",51.17983,7.1925,P,PPLA3,DE,NA,07,051,5120,5120000,117118,NA,351,Europe/Berlin,2015-09-04
2848335,Remagen,Remagen,"Remagen,Rigomagus,lei ma gen,remagen,rmaghn,rmagn,Ремаген,رماغن,رماگن,ሬማገን,レマーゲン,雷马根",50.57879,7.22703,P,PPL,DE,NA,08,00,7131,7131070,16280,NA,65,Europe/Berlin,2015-09-05
2848756,Reinickendorf,Reinickendorf,"Berlin-Reinickendorf,Reinickendorf,ryynyqndwrp,רייניקנדורף,رائینکنڈورف",52.56667,13.33333,P,PPLX,DE,NA,16,00,11000,11000000,75414,NA,42,Europe/Berlin,2014-04-12
2848762,Reinheim,Reinheim,"Rajngajm,Rajnkhajm,Raynhaym,Reinheim,lai en hai mu,rainhaimu,raynhaym,Райнгайм,Райнхайм,Рајнхајм,راينهايم,راینهایم,ラインハイム,赖恩海姆",49.82923,8.83572,P,PPL,DE,NA,05,064,6432,6432019,17841,NA,169,Europe/Berlin,2015-09-05
2848845,Reinbek,Reinbek,"Rajnbek,Reinbeek,Reinbek,lai yin bei ke,raynbk,Райнбек,Рајнбек,راينبك,راینبک,赖因贝克",53.51703,10.2488,P,PPL,DE,NA,10,00,1062,1062060,25261,NA,42,Europe/Berlin,2015-09-04
2849156,Reichenbach/Vogtland,Reichenbach/Vogtland,"Reichenbach,Reichenbach/Vogtland,Stadt Reichenbach/Vogtland",50.62279,12.30344,P,PPL,DE,NA,13,00,14523,14523340,22530,NA,381,Europe/Berlin,2015-09-05
2849483,Regensburg,Regensburg,"Gorad Rehgensburg,Ratisbon,Ratisbona,Ratisbonne,Ratyzbona,Regensboerj,Regensburg,Regensburga,Regensburgas,Regensburgo,Regensbörj,Regenzburg,Rengschburg,Renkensmpournk,Rezno,Rēgensburga,Rėgensburgas,Rězno,ZPM,legenseubuleukeu,lei gen si bao,regensburgi,regensuburuku,rgnsbwrg,ryghnsbwrgh,rygnzbrg,Řezno,Ρέγκενσμπουργκ,Горад Рэгенсбург,Регензбург,Регенсбург,Реґенсбурґ,רגנסבורג,ريغنسبورغ,رگنسبورگ,ریگنزبرگ,რეგენსბურგი,レーゲンスブルク,雷根斯堡,레겐스부르크",49.01513,12.10161,P,PPLA2,DE,NA,02,093,9362,9362000,129151,NA,341,Europe/Berlin,2016-09-27
2849548,Rees,Rees,"Gorad Rehs,Rees,Res,Ress,lei si,ryz  alman,Горад Рэс,Рес,ریز، آلمان,雷斯",51.76263,6.39778,P,PPL,DE,NA,07,051,5154,5154044,22544,NA,21,Europe/Berlin,2015-09-05
2849647,Recklinghausen,Recklinghausen,"Recklinghausen,Recklinghusium,Reklinghauzenas,Reklingkhauzen,Riaekelhusen,Riäkelhusen,lei ke lin hao sen,lekeullinghaujen,rekkuringuhauzen,rklynghawzn,Реклингхаузен,Реклінгхаузен,رکلینگهاوزن,ریکلنگہاؤسن,რეკლინგჰაუზენი,レックリングハウゼン,雷克林豪森,레클링하우젠",51.61379,7.19738,P,PPLA3,DE,NA,07,055,5562,5562032,122438,NA,80,Europe/Berlin,2015-09-04
2849802,Ravensburg,Ravensburg,"QRB,Ravensbourg,Ravensburg,Ravensburgas,Ravenzburg,la fen si bao,labenseubuleukeu,rafnsbwrgh,rafnzbwrg,Равензбург,Равенсбург,رافنزبورگ,رافنسبورغ,拉芬斯堡,라벤스부르크",47.78198,9.61062,P,PPLA3,DE,NA,01,084,8436,8436064,48825,NA,447,Europe/Berlin,2014-01-16
2850174,Ratingen,Ratingen,"Ratingen,ZPJ,la ting gen,lating-en,ratlyngn,Ратинген,راتلینگن,拉廷根,라팅엔",51.29724,6.84929,P,PPL,DE,NA,07,051,5158,5158028,91606,NA,64,Europe/Berlin,2015-09-05
2850213,Rathenow,Rathenow,"Ratenov,Ratenovia,Rathenow,la te nuo,latenopeu,ratnwa,ratynw,Ратенов,Ռատենով,راتنوا,راتينو,拉特诺,라테노프",52.60659,12.33696,P,PPLA3,DE,NA,11,00,12063,12063252,27115,NA,31,Europe/Berlin,2015-09-04
2850235,Ratekau,Ratekau,"Ratekau,Ратекау",53.95,10.73333,P,PPLA4,DE,NA,10,00,1055,1055035,15921,NA,17,Europe/Berlin,2011-04-25
2850253,Rastede,Rastede,"Raastaee,Raastäe,Rastede,la si te de,Растеде,拉斯特德",53.25,8.2,P,PPLA4,DE,NA,06,00,3451,3451005,20046,NA,18,Europe/Berlin,2011-04-25
2850257,Rastatt,Rastatt,"Rashhat,Rashtat,Rashtatt,Rastatt,ZRW,la shi ta te,lasyutateu,rashtat,rashtatt,rashutatto,rastat,Раштат,Раштатт,Ращат,راستات,راشتات,რაშტატი,ラシュタット,拉施塔特,라슈타트",48.85851,8.20965,P,PPLA3,DE,NA,01,082,8216,8216043,47906,NA,126,Europe/Berlin,2014-01-16
2850887,Rahden,Rahden,"Raden,Rahden,Rakhden,raden,radn,Раден,Рахден,رادن,ラーデン",52.43367,8.61263,P,PPL,DE,NA,07,057,5770,5770040,16140,NA,48,Europe/Berlin,2015-09-05
2850954,Radolfzell am Bodensee,Radolfzell am Bodensee,"Radol'fcell',Radolfcel am Bodenze,Radolfzell,Radolfzell am Bodensee,Radolphi Cella,bo deng hu pan la duo fu cai er,radwlftsl,Радолфцел ам Бодензе,Радольфцелль,رادولفتسل,رادولفتسل آم بودن‌زی,博登湖畔拉多夫采尔",47.74194,8.97098,P,PPL,DE,NA,01,083,8335,8335063,30096,NA,403,Europe/Berlin,2013-02-16
2850995,Radevormwald,Radevormwald,"Radeformval'd,Radeformvald,Radevormwald,la de fu er mu wa er de,radfwrmwal,radhfwrmfald,Радеформвалд,Радеформвальд,رادفورموال,رادهفورمفالد,拉德福尔姆瓦尔德",51.20219,7.36027,P,PPL,DE,NA,07,053,5374,5374036,24100,NA,373,Europe/Berlin,2017-09-22
2851077,Radebeul,Radebeul,"Radebeile,Radebojl,Radebojl',Radobyle,Rādebeile,la de bo yi er,radbwyl,radhbwyl,Радебойль,Радебојл,رادبویل,رادهبويل,拉德博伊尔",51.10654,13.66047,P,PPL,DE,NA,13,00,14627,14627210,32643,NA,120,Europe/Berlin,2015-09-05
2851079,Radeberg,Radeberg,"Radeberg,Radeberga,Rādeberga,la de bei ge,radbrg,radhbrgh,Радеберг,رادبرگ,رادهبرغ,拉德贝格",51.11112,13.91199,P,PPL,DE,NA,13,00,14625,14625480,18747,NA,241,Europe/Berlin,2015-09-05
2851343,Quickborn,Quickborn,"Kvikborn,Quickborn,kfykbwrn,ku yi ke bo er en,kwyykbwrn,Квикборн,كفيكبورن,کوئیکبورن,库伊克博尔恩",53.72831,9.90934,P,PPL,DE,NA,10,00,1056,1056041,20410,NA,29,Europe/Berlin,2015-09-04
2851465,Quedlinburg,Quedlinburg,"Gorad Kvedlinburg,Kvedlinburg,Kvedlinburgas,Queddelnborg,Quedlimburgo,Quedlinbourg,Quedlinburg,Quedlinburgum,Stadt Quedlinburg,keubedeullinbuleukeu,kfydlynbwrgh,kui de lin bao,kuvu~edorinburuku,kwydlyndbwrg,qwwdlynbwrg,Горад Кведлінбург,Кведлинбург,Кведлінбург,קוודלינבורג,كفيدلينبورغ,کوئدلیندبورگ,კვედლინბურგი,クヴェードリンブルク,奎德林堡,크베들린부르크",51.78843,11.15006,P,PPL,DE,NA,14,00,15085,15085235,22814,NA,123,Europe/Berlin,2015-09-05
2851584,Püttlingen,Puettlingen,"Pitlingen,Pjutlingen,Pjuttlingen,Puettlingen,Püttlingen,bwtlynghn,pi te lin gen,pwtlyngn,Питлинген,Пютлинген,Пюттлінген,بوتلينغن,پوتلینگن,皮特林根",49.2855,6.88723,P,PPL,DE,NA,09,00,10041,10041515,21052,NA,227,Europe/Berlin,2015-09-05
2851746,Pulheim,Pulheim,"Pul'gajm,Pul'khajm,Pulheim,Pulkhajm,Pullem,bwlhaym,pu er hai mu,pwlhaym,Пулхајм,Пульгайм,Пульхайм,بولهايم,پولهایم,普爾海姆",50.99965,6.80632,P,PPL,DE,NA,07,053,5362,5362036,53762,NA,47,Europe/Berlin,2015-09-04
2851782,Puchheim,Puchheim,"Buachham,Puchheim,Pukhgajm,Pukhkhajm,Puxhaym,pu hai mu,pwkhhaym,Пухгайм,Пуххайм,Пуххајм,Պուխհայմ,پوخهایم,普海姆",48.15,11.35,P,PPLA4,DE,NA,02,091,9179,9179145,19357,NA,527,Europe/Berlin,2011-07-31
2852217,Prenzlauer Berg,Prenzlauer Berg Bezirk,"Berlin-Prenzlauer Berg,Prenclauehr-Berg,Prenclauer-Berg,pu lun ci lao bei ge,Пренцлауер-Берґ,Пренцлауэр-Берг,פרנצלאואר ברג,プレンツラウアー・ベルク,普伦茨劳贝格",52.53878,13.42443,P,PPLX,DE,NA,16,00,11000,11000000,148878,NA,54,Europe/Berlin,2013-03-06
2852218,Prenzlau,Prenzlau,"Prenclau,Prenzlau,brntslaw,prntslaw,pu lun ci lao,Пренцлау,Պրենցլաու,פרנצלאו,برنتسلاو,پرنتسلاو,普伦茨劳",53.31625,13.86261,P,PPLA3,DE,NA,11,00,12073,12073452,20899,NA,32,Europe/Berlin,2015-09-04
2852280,Preetz,Preetz,"Prec,Preetz,bryyts,prytts,pu lei ci,Прец,برييتس,پریتتس,普雷茨",54.2354,10.27795,P,PPL,DE,NA,10,00,1057,1057062,15768,NA,31,Europe/Berlin,2015-09-04
2852458,Potsdam,Potsdam,"Poczdam,Podstupim,Postupim,Potsdam,Potsdamo,Poztupimi,bo ci tan,pocheudam,potsudamu,pwtsdm,Πότσδαμ,Потсдам,פוטסדאם,פוטסדם,ポツダム,波茨坦,포츠담",52.39886,13.06566,P,PPLA,DE,NA,11,00,12054,12054000,145292,NA,34,Europe/Berlin,2017-12-05
2852577,Porta Westfalica,Porta Westfalica,NA,52.22961,8.91612,P,PPL,DE,NA,07,057,5770,5770032,36364,NA,73,Europe/Berlin,2017-04-26
2852673,Poppenbüttel,Poppenbuettel,"Hamburg-Poppenbuettel,Hamburg-Poppenbüttel,Popenbitel,Попенбител",53.65917,10.08472,P,PPLX,DE,NA,04,00,2000,2000000,22375,NA,24,Europe/Berlin,2017-10-17
2853209,Plettenberg,Plettenberg,"Pletenberg,Plettenberg,Plettmert,Stadt Plettenberg,bltnbrgh,pltnbrg,pu lai teng bei ge,Плетенберг,Плеттенберг,بلتنبرغ,پلتنبرگ,普莱滕贝格",51.20949,7.87261,P,PPL,DE,NA,07,059,5962,5962052,28206,NA,230,Europe/Berlin,2015-09-04
2853292,Plauen,Plauen,"Plauehn,Plauen,Plauenas,Plauene,Plavia Variscorum,Plavno,Plawno,Pławno,blawyn,peullauen,phe la xein,plauehn,plawyn,pu lao en,purauen,Плауен,Плауэн,פלאואן,بلاوين,پلاوئن,เพลาเอิน,プラウエン,普劳恩,플라우엔",50.4973,12.13782,P,PPLA3,DE,NA,13,00,14523,14523320,66412,NA,361,Europe/Berlin,2015-09-05
2853572,Pirna,Pirna,"Perno,Pirna,Pěrno,pi er na,pyrna,Пирна,پیرنا,皮尔纳",50.95843,13.93702,P,PPLA3,DE,NA,13,00,14628,14628270,40322,NA,119,Europe/Berlin,2015-09-05
2853574,Pirmasens,Pirmasens,"Baermesens,Bärmesens,Pirmasens,Pirmazens,Pirminisensna,ZPI,pi er ma sen si,pileumajenseu,pirumazensu,pyrmaznz,Пирмазенс,پیرمازنز,ピルマゼンス,皮尔马森斯,피르마젠스",49.20145,7.60529,P,PPLA3,DE,NA,08,00,7317,7317000,43582,NA,400,Europe/Berlin,2015-09-05
2853658,Pinneberg,Pinneberg,"Pineberg,Pinebergas,Pinnbarg,Pinneberg,bynhbrgh,ping ne bei ge,pynbrg,Пинеберг,Пиннеберг,פינברג,بينهبرغ,پینبرگ,平讷贝格",53.66732,9.78936,P,PPLA3,DE,NA,10,00,1056,1056039,40577,NA,13,Europe/Berlin,2015-09-04
2853924,Pfungstadt,Pfungstadt,"Gorad Pfungshtat,Pfungshtadt,Pfungshtat,Pfungstadt,bfwnghsshtat,fwngzashtat,pu feng si ta te,pufungushutatto,Горад Пфунгштат,Пфунгштадт,Пфунгштат,بفونغسشتات,فونگزاشتات,プフングシュタット,普丰斯塔特",49.80557,8.60307,P,PPL,DE,NA,05,064,6432,6432018,25084,NA,109,Europe/Berlin,2015-09-05
2853928,Pfullingen,Pfullingen,"Pfulingen,Pfullingen,fwlyngn,pu fu lin gen,Пфулинген,Пфуллинген,Пфулінґен,فولینگن,普富林根",48.46458,9.22796,P,PPL,DE,NA,01,084,8415,8415059,18269,NA,429,Europe/Berlin,2013-02-15
2853969,Pforzheim,Pforzheim,"Gorad Pforckhajm,Pforcheimas,Pforckhajm,Pfortschaim,Pforzheim,Phorca,Porta Hercyneae,bfwrtshaym,fwrtshaym,poleucheuhaim,pu fu er ci hai mu,puforutsuhaimu,Πφόρτσχαϊμ,Горад Пфорцхайм,Пфорцхайм,Пфорцхајм,بفورتسهايم,فورتسهایم,فورزہائم,პფორცჰაიმი,プフォルツハイム,普福尔茨海姆,포르츠하임",48.88436,8.69892,P,PPLA3,DE,NA,01,082,8231,8231000,119313,NA,256,Europe/Berlin,2017-08-02
2854386,Pfaffenhofen an der Ilm,Pfaffenhofen an der Ilm,"Ilmei Pfafenxofen,Pfafenkhofen,Pfafenkhofen an der Ilm,Pfaffengofen-an-der-Il'm,Pfaffenhofen an der Ilm,Pfaffenkhofen-an-der-Il'm,Pfaffenkhofen-na-Il'me,Pfahofa,bfafnhwfn an dr alm,fafnhwfn an dr aylm,Пфафенхофен,Пфафенхофен ан дер Илм,Пфаффенгофен-ан-дер-Ільм,Пфаффенхофен-ан-дер-Ильм,Пфаффенхофен-на-Ильме,Իլմեի Պֆաֆենխոֆեն,بفافنهوفن أن در إلم,فافنهوفن آن در ایلم",48.53053,11.505,P,PPLA4,DE,NA,02,091,9186,9186143,23192,NA,431,Europe/Berlin,2013-03-18
2854655,Petershagen,Petershagen,"Petersgagen,Petershagen,Peterskhagen,btrshaghn,pei te er si ha gen,petasuhagen,ptrshagn,Петерсгаген,Петерсхаген,بترسهاغن,پترسهاگن,ペータースハーゲン,佩特尔斯哈根",52.37513,8.96538,P,PPL,DE,NA,07,057,5770,5770028,27090,NA,46,Europe/Berlin,2015-09-04
2854923,Penzberg,Penzberg,"Benschberg,Pencberg,Penzberg,bntzbrgh,peng ci bei ge,pentsuberuku,pntzbrg,Пенцберг,Պենցբերգ,بنتزبرغ,پنتزبرگ,ペンツベルク,彭茨贝格",47.75293,11.377,P,PPL,DE,NA,02,091,9190,9190141,16079,NA,600,Europe/Berlin,2013-02-19
2855047,Peine,Peine,"Paane,Pajne,Peine,ZPG,baynh,pai nei,paynh,Пайне,Пајне,باينه,پاینه,派内",52.31928,10.2352,P,PPLA3,DE,NA,06,00,3157,3157006,49953,NA,68,Europe/Berlin,2014-01-16
2855328,Passau,Passau,"Bassa,Batavia Bavariae,Båssa,Gorad Pasau,Pasau,Pasavia,Pasawa,Pasov,Passaou,Passau,Passavia,ZPF,pa shao,pasau,pasaw,passau,phas sea,psaw,Πάσσαου,Горад Пасау,Пасау,Пассау,پاساو,پساؤ,พาสเซา,パッサウ,帕绍,파사우",48.5665,13.43122,P,PPLA3,DE,NA,02,092,9262,9262000,50560,NA,366,Europe/Berlin,2014-01-16
2855334,Pasing,Pasing,NA,48.14146,11.45599,P,PPLX,DE,NA,02,091,9162,9162000,35728,NA,527,Europe/Berlin,2017-08-03
2855441,Parchim,Parchim,"Parchim,Parhima,Parkhim,SZW,barshym,pa er xi mu,parshym,prkym,Πάρχιμ,Пархим,פרכים,بارشيم,پارشیم,帕尔希姆",53.42631,11.84875,P,PPLA3,DE,NA,12,00,13076,13076108,19161,NA,52,Europe/Berlin,2016-07-03
2855525,Papenburg,Papenburg,"Papenbourg,Papenburg,Papenburgo,babnbwrgh,pa peng bao,papnbwrg,Папенбург,بابنبورغ,پاپنبورگ,帕彭堡",53.07738,7.40444,P,PPL,DE,NA,06,00,3454,3454041,34117,NA,2,Europe/Berlin,2015-09-05
2855598,Pankow,Pankow,"Berlin-Pankow,Pankov,Pankow,pankw,pnqw,Панков,פנקו,پانکو",52.56926,13.40186,P,PPLX,DE,NA,16,00,11000,11000000,57113,NA,47,Europe/Berlin,2014-04-12
2855745,Paderborn,Paderborn,"Gorad Padehrborn,PAD,Paderborn,Paderborna,Paderbornas,Paderbronna,Patterbuorn,Pāderborna,badrbwrn,pa de bo en,pa de xr bxrn,padaborun,padeoboleun,padrbwrn,Горад Падэрборн,Падерборн,بادربورن,پادربورن,پیڈربورن,ปาเดอร์บอร์น,პადერბორნი,パーダーボルン,帕德博恩,파더보른",51.71905,8.75439,P,PPLA3,DE,NA,07,057,5774,5774032,142161,NA,118,Europe/Berlin,2015-09-04
2855794,Oyten,Oyten,"Eiten,Ojten,ao yi teng,oiten,Ойтен,Ојтен,オイテン,奥伊滕",53.05,9.01667,P,PPLA4,DE,NA,06,00,3361,3361009,15286,NA,24,Europe/Berlin,2011-07-31
2855859,Overath,Overath,"Oferat,Overat,ao fei la te,awfrat,awfrras,Оверат,Оферат,أوفرات,اوفرراس,奥费拉特",50.93275,7.28389,P,PPL,DE,NA,07,053,5378,5378024,27203,NA,96,Europe/Berlin,2015-09-04
2855917,Ottweiler,Ottweiler,"Ottvajler,Otvailer,Otvajler,ao te wei lei,atwaylr,awtfaylr,ottovu~aira,Οτβάιλερ,Отвайлер,Отвајлер,Оттвайлер,أوتفايلر,اتوایلر,オットヴァイラー,奥特韦勒",49.40133,7.16424,P,PPL,DE,NA,09,00,10043,10043115,15503,NA,254,Europe/Berlin,2015-09-05
2855935,Ottobrunn,Ottobrunn,"Otobrun,Ottobrunn,Ottomproun,ao tuo bu lun,awtwbrwn,Οττομπρούν,Отобрун,Оттобрунн,Օթոբրուն,اوتوبرون,奥托布伦",48.06489,11.66327,P,PPLA4,DE,NA,02,091,9184,9184136,19204,NA,558,Europe/Berlin,2011-04-25
2856075,Ottensen,Ottensen,"Hamburg-Ottensen,Otenzen,Отензен",53.55,9.91667,P,PPLX,DE,NA,04,00,2000,2000000,32757,NA,40,Europe/Berlin,2017-12-14
2856500,Osterholz-Scharmbeck,Osterholz-Scharmbeck,"Oosterholt-Scharmbeek,Osterholz-Scharmbeck,Osterkhol'c-Sharmbek,Osterkholc-Sharmbek,Stadt Osterholz-Scharmbeck,ao si te luo er ci-sha er en bei ke,astrhwlz-sharmbrk,awstrhwlts-sharmbk,Остерхолц-Шармбек,Остерхольц-Шармбек,أوسترهولتس-شارمبك,استرهولز-شارمبرک,奥斯特罗尔茨-沙尔恩贝克",53.22698,8.79528,P,PPLA3,DE,NA,06,00,3356,3356007,31405,NA,25,Europe/Berlin,2015-09-05
2856883,Osnabrück,Osnabrueck,"Gorad Asnabruk,Osnabrik,Osnabrika,Osnabriukas,Osnabrjuk,Osnabruck,Osnabrueck,Osnabruga,Osnabrugensis,Osnabrück,Ossenbruegge,Ossenbrügge,ao si na bu lu ke,asnabrwk,awsnabrwk,oseunabeulwikeu,osunaburyukku,Горад Аснабрук,Оснабрик,Оснабрюк,אוסנבריק,أسنابروك,اسنابروک,اوسنابروک,ოსნაბრიუკი,オスナブリュック,奥斯纳布吕克,오스나브뤼크",52.27264,8.0498,P,PPLA3,DE,NA,06,00,3404,3404000,166462,NA,69,Europe/Berlin,2015-09-05
2856930,Oschersleben,Oschersleben,"FRF,Oschersleben,Oscherslewwe,Oshersleben,Oskersleva,ao she er si lai ben,awksrzlbn,awshrslybn,oshasureben,Ошерслебен,أوشرسليبن,اوکسرزلبن,オシャースレーベン,奥舍尔斯莱本",52.03039,11.22898,P,PPL,DE,NA,14,00,15083,15083415,17900,NA,82,Europe/Berlin,2017-09-17
2856944,Oschatz,Oschatz,"Osaca,Oschatz,Oshac,Ossitium,Ošaca,Wosec,Woseč,ao sha ci,ashats,awshats,Ошац,أوشاتس,اشاتس,奥沙茨",51.30001,13.10984,P,PPL,DE,NA,13,00,14730,14730230,16000,NA,124,Europe/Berlin,2015-09-05
2857129,Oranienburg,Oranienburg,"Arausionis castrum,Gorad Aranienburg,Oranienburg,Oraninburg,ao la ning bao,aranynbrg,awranynbwrgh,olanienbuleukeu,oranienburuku,Горад Араніенбург,Ораниенбург,Оранинбург,Оранієнбурґ,Օրանիենբուրգ,אורניינבורג,أورانينبورغ,ارانینبرگ,オラニエンブルク,奥拉宁堡,오라니엔부르크",52.75577,13.24197,P,PPLA3,DE,NA,11,00,12065,12065256,40793,NA,35,Europe/Berlin,2015-09-04
2857185,Opladen,Opladen,"Opladen,Опладен",51.06863,7.00387,P,PPL,DE,NA,07,053,5316,5316000,23000,NA,55,Europe/Berlin,2017-04-26
2857291,Olsberg,Olsberg,"Ol'sberg,Olsberg,alsbrg  alman,ao er si bei ge,Олсберг,Ольсберг,السبرگ، آلمان,奥尔斯贝格",51.35613,8.48899,P,PPL,DE,NA,07,059,5958,5958036,15814,NA,338,Europe/Berlin,2015-09-05
2857306,Olpe,Olpe,"Ol'pe,Olpe,alph  alman,Олпе,Ольпе,الپه، آلمان",51.02899,7.85139,P,PPLA3,DE,NA,07,059,5966,5966024,25686,NA,321,Europe/Berlin,2015-09-04
2857458,Oldenburg,Oldenburg,"Aldenboarch,Aldinborg,Byen Oldenburg,Gorad Ol'dehnburg,Ol'denburg,Oldemburgh,Oldemburgo,Oldenboerj,Oldenbourg,Oldenburg,Oldenburgas,Oldenburgo,Oldenburgum,Oldenbörj,Ollnborg,Ooldenbuurich,ao er deng bao,awldnbwrg,awldnbwrgh,oldenbuleukeu,oldenburgi,orudenburuku,Горад Ольдэнбург,Олденбург,Ольденбург,Өльдэнбург,אולדנבורג,أولدنبورغ,اولدنبورگ,اولڈنبرگ,ოლდენბურგი,オルデンブルク,奥尔登堡,올덴부르크",53.14118,8.21467,P,PPLA3,DE,NA,06,00,3403,3403000,159218,NA,10,Europe/Berlin,2017-09-19
2857472,Olching,Olching,"Oiching,Ol'khing,Olkhing,Olxing,ao er xing,awlshyng,Олхинг,Ольхинг,Ольхінг,Օլխինգ,اولشینگ,奥尔兴",48.2,11.33333,P,PPLA4,DE,NA,02,091,9179,9179142,23978,NA,509,Europe/Berlin,2011-04-25
2857565,Öhringen,Ohringen,"Ehringen,Eringen,OEhringen,Ohringen,awrynghyn,awryngyn,e he lin gen,eringen,Öhringen,Еринген,Ерінген,Эринген,أورينغين,اورینگین,エーリンゲン,厄赫林根",49.19884,9.5072,P,PPL,DE,NA,01,081,8126,8126066,22765,NA,228,Europe/Berlin,2017-02-04
2857798,Offenburg,Offenburg,"Ofenburg,Offenbourg,Offenburg,Offenburgum,ZPA,ao fen bao,awfnbwrg,awfnbwrgh,offenburuku,Офенбург,Оффенбург,אופנבורג,أوفنبورغ,اوفنبورگ,オッフェンブルク,奥芬堡",48.47377,7.94495,P,PPLA3,DE,NA,01,083,8317,8317096,59238,NA,163,Europe/Berlin,2014-01-16
2857807,Offenbach,Offenbach,"Offenbach,Offenbach am Main",50.10061,8.76647,P,PPLA3,DE,NA,05,064,6413,6413000,119192,NA,113,Europe/Berlin,2018-03-09
2857900,Oerlinghausen,Oerlinghausen,"Ehrlingkhauzen,Erlinggauzen,Erlingkhauzen,awrlynghhawzn,e ling hao sen,eruringuhauzen,Ерлингхаузен,Ерлінггаузен,Эрлингхаузен,أورلينغهاوزن,اورلینگ‌هاوزن,エルリングハウゼン,厄灵豪森",51.95453,8.6622,P,PPL,DE,NA,07,057,5766,5766056,17403,NA,229,Europe/Berlin,2015-09-04
2857904,Oer-Erkenschwick,Oer-Erkenschwick,"Er-Erkenshvik,Oer-Erkenschwick,Or-Ehrkenshvik,Or-Erkensvik,Or-Erkenşvik,ao ai er-ai er ken shi wei ke,awr-arknshfyk,oa=eakenshuvu~ikku,Ер-Еркеншвик,Ер-Еркеншвік,Ор-Эркеншвик,أور-إركنشفيك,اور-ارکن‌اشویک,オーア＝エアケンシュヴィック,奥埃尔-埃尔肯施维克",51.64198,7.26451,P,PPL,DE,NA,07,055,5562,5562028,30409,NA,76,Europe/Berlin,2015-09-04
2857943,Oelde,Oelde,"Ehl'de,El'de,Elde,Oelde,Ol'de,Stadt Oelde,awldh,e er de,Елде,Ельде,Ольде,Эльде,أولده,اولده,厄尔德",51.8289,8.14724,P,PPL,DE,NA,07,055,5570,5570028,29297,NA,90,Europe/Berlin,2015-09-04
2858103,Odenthal,Odenthal,"Odental,Odental',Odenthal,ao deng ta er,Одентал,Оденталь,奥登塔尔",51.03333,7.11667,P,PPLA4,DE,NA,07,053,5378,5378020,15619,NA,83,Europe/Berlin,2011-04-25
2858245,Ochtrup,Ochtrup,"Ochtrup,Okhtrup,Oxtrup,aktrwp,ao te lu pu,awkhtrwb,Охтруп,أوختروب,اکتروپ,奥特鲁普",52.20802,7.18988,P,PPL,DE,NA,07,055,5566,5566068,19441,NA,61,Europe/Berlin,2015-09-04
2858738,Oberursel,Oberursel,Oberursel,50.20731,8.57747,P,PPL,DE,NA,05,064,6434,6434008,42448,NA,216,Europe/Berlin,2015-09-04
2858763,Obertshausen,Obertshausen,"Obertsgauzen,Obertshausen,Obertskhauzen,awbrtshawzn,oberutsuhauzen,shang ci hao sen,Обертсгаузен,Обертсхаузен,أوبرتسهاوزن,اوبرتس‌هاوزن,オーベルツハウゼン,上茨豪森",50.07139,8.85123,P,PPL,DE,NA,05,064,6438,6438010,24459,NA,123,Europe/Berlin,2015-09-04
